Filename,Original ADR Text,Approx Match - Standard Code,Approx Match - Standard Text,Approx Match - SCT Text,Approx Match - Fuzzy Similarity,Embedding Match - Standard Code,Embedding Match - Standard Text,Embedding Match - SCT Text,Embedding Match - Cosine Similarity
LIPITOR.961.ann,leg cramps,449917004,Cramp in lower limb,leg cramps,100,449917004,Cramp in lower limb,leg cramps,1.0
LIPITOR.961.ann,mental confusion,40917007,Confusion,mental confusion,100,40917007,Confusion,mental confusion,1.0
LIPITOR.949.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.949.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.785.ann,"terrible, migratory joint pain all over my body",68962001,Myalgia,"terrible, migratory joint pain all over my body",100,68962001,Myalgia,"terrible, migratory joint pain all over my body",1.0
LIPITOR.785.ann,disabling fatigue,13791008,Asthenia,disabling fatigue,100,13791008,Asthenia,disabling fatigue,1.0
LIPITOR.785.ann,flu-like malaise,95891005,Influenza-like illness,flu-like malaise,100,95891005,Influenza-like illness,flu-like malaise,1.0
LIPITOR.785.ann,quite ill,213257006,Generally unwell,quite ill,100,213257006,Generally unwell,quite ill,1.0
LIPITOR.793.ann,General fatigue,162076009,Excessive upper gastrointestinal gas,General fatigue,100,162076009,Excessive upper gastrointestinal gas,General fatigue,1.0
LIPITOR.793.ann,aches and pains,82991003,Generalised aches and pains,aches and pains,100,82991003,Generalised aches and pains,aches and pains,1.0
LIPITOR.793.ann,severe swolen/inflamation of the fingers/hands,448589005,Arthritis of hand,severe swolen/inflamation of the fingers/hands,100,448589005,Arthritis of hand,severe swolen/inflamation of the fingers/hands,1.0
LIPITOR.793.ann,wrist pain,56608008,Pain in wrist,wrist pain,100,56608008,Pain in wrist,wrist pain,1.0
LIPITOR.793.ann,geneal aches and pains,162076009,Excessive upper gastrointestinal gas,geneal aches and pains,100,162076009,Excessive upper gastrointestinal gas,geneal aches and pains,1.0
LIPITOR.793.ann,severe swolen/inflamation of the fingers/hand,448589005,Arthritis of hand,severe swolen/inflamation of the fingers/hand,100,448589005,Arthritis of hand,severe swolen/inflamation of the fingers/hand,1.0
LIPITOR.793.ann,wrist pain,56608008,Pain in wrist,wrist pain,100,56608008,Pain in wrist,wrist pain,1.0
LIPITOR.977.ann,Muscle pains,68962001,Myalgia,Muscle pains,100,68962001,Myalgia,Muscle pains,1.0
LIPITOR.977.ann,joint pains,57676002,Arthralgia,joint pains,100,57676002,Arthralgia,joint pains,1.0
LIPITOR.977.ann,gastric upsets,162076009,Excessive upper gastrointestinal gas,gastric upsets,100,162076009,Excessive upper gastrointestinal gas,gastric upsets,1.0
LIPITOR.977.ann,insomnia,193462001,Insomnia,insomnia,100,193462001,Insomnia,insomnia,1.0
LIPITOR.977.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.977.ann,anxiety,48694002,Anxiety,anxiety,100,48694002,Anxiety,anxiety,1.0
LIPITOR.977.ann,frozen shoulder,399114005,Adhesive capsulitis of shoulder,frozen shoulder,100,399114005,Adhesive capsulitis of shoulder,frozen shoulder,1.0
LIPITOR.963.ann,sore muscles,68962001,Myalgia,sore muscles,100,68962001,Myalgia,sore muscles,1.0
LIPITOR.963.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.963.ann,insomnia,193462001,Insomnia,insomnia,100,193462001,Insomnia,insomnia,1.0
LIPITOR.60.ann,increasing pain,22253000,Pain,increasing pain,100,22253000,Pain,increasing pain,1.0
LIPITOR.60.ann,stiffness at left knee,249913002,Knee stiff,stiffness at left knee,100,249913002,Knee stiff,stiffness at left knee,1.0
LIPITOR.60.ann,swelling at knee,248491001,Swollen knee,swelling at knee,100,248491001,Swollen knee,swelling at knee,1.0
LIPITOR.60.ann,drained,13791008,Asthenia,drained,100,13791008,Asthenia,drained,1.0
LIPITOR.750.ann,Slight muscle soreness in legs,288231001,Myalgia/myositis - lower leg,Slight muscle soreness in legs,100,288231001,Myalgia/myositis - lower leg,Slight muscle soreness in legs,1.0
LIPITOR.750.ann,Slight muscle soreness in arms,288228002,Myalgia/myositis - forearm,Slight muscle soreness in arms,100,288228002,Myalgia/myositis - forearm,Slight muscle soreness in arms,1.0
LIPITOR.750.ann,Major sorness in elbows,74323005,Pain in elbow,Major sorness in elbows,100,74323005,Pain in elbow,Major sorness in elbows,1.0
LIPITOR.750.ann,Major sorness in knees,30989003,Knee pain,Major sorness in knees,100,30989003,Knee pain,Major sorness in knees,1.0
LIPITOR.750.ann,joint pain,57676002,Arthralgia,joint pain,100,57676002,Arthralgia,joint pain,1.0
LIPITOR.750.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.750.ann,knee throbbing with pain,30989003,Knee pain,knee throbbing with pain,100,30989003,Knee pain,knee throbbing with pain,1.0
LIPITOR.750.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.750.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.750.ann,joint pain,57676002,Arthralgia,joint pain,100,57676002,Arthralgia,joint pain,1.0
LIPITOR.988.ann,Severe foot pain,76948002,Severe pain,Severe foot pain,100,76948002,Severe pain,Severe foot pain,1.0
LIPITOR.744.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.744.ann,Low sex drive,8357008,Reduced libido,Low sex drive,100,8357008,Reduced libido,Low sex drive,1.0
LIPITOR.74.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.74.ann,lack of control,235856003,Liver disease,liver problems,34,90673000,Burning sensation,burning,0.2778
LIPITOR.74.ann,Pain in back,161891005,Backache,Pain in back,100,161891005,Backache,Pain in back,1.0
LIPITOR.74.ann,Pain in neck,81680005,Neck pain,Pain in neck,100,81680005,Neck pain,Pain in neck,1.0
LIPITOR.74.ann,severe tingling,62507009,Pins and needles,severe tingling,100,62507009,Pins and needles,severe tingling,1.0
LIPITOR.74.ann,burning,90673000,Burning sensation,burning,100,90673000,Burning sensation,burning,1.0
LIPITOR.74.ann,itchy crawly feeling,418290006,Itching,itchy crawly feeling,100,418290006,Itching,itchy crawly feeling,1.0
LIPITOR.778.ann,joint pain,57676002,Arthralgia,joint pain,100,57676002,Arthralgia,joint pain,1.0
LIPITOR.778.ann,muscle weakness,26544005,Muscle weakness,muscle weakness,100,26544005,Muscle weakness,muscle weakness,1.0
PENNSAID.3.ann,kidney pain,274279008,Renal pain,kidney pain,100,274279008,Renal pain,kidney pain,1.0
PENNSAID.3.ann,elevated BP,38341003,Hypertension,elevated BP,100,38341003,Hypertension,elevated BP,1.0
PENNSAID.3.ann,my heart rate jumped to 106,3424008,Tachycardia,my heart rate jumped to 106,100,3424008,Tachycardia,my heart rate jumped to 106,1.0
PENNSAID.3.ann,BP 145/95,38341003,Hypertension,elevated BP,20,38341003,Hypertension,elevated BP,0.596
PENNSAID.3.ann,anxiety,48694002,Anxiety,anxiety,100,48694002,Anxiety,anxiety,1.0
LIPITOR.48.ann,HIGH CPK,432352001,Increased creatine kinase level,HIGH CPK,100,432352001,Increased creatine kinase level,HIGH CPK,1.0
LIPITOR.48.ann,Liver blood test mildly elevated,67251005,Increased liver function,Liver blood test mildly elevated,100,67251005,Increased liver function,Liver blood test mildly elevated,1.0
LIPITOR.48.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.48.ann,joint pain,57676002,Arthralgia,joint pain,100,57676002,Arthralgia,joint pain,1.0
LIPITOR.48.ann,Burning sensations in shoulders,90673000,Burning sensation,Burning sensations in shoulders,100,90673000,Burning sensation,Burning sensations in shoulders,1.0
LIPITOR.48.ann,Burning sensations in upper chest,90673000,Burning sensation,Burning sensations in upper chest,100,90673000,Burning sensation,Burning sensations in upper chest,1.0
LIPITOR.48.ann,Burning sensations in neck,90673000,Burning sensation,Burning sensations in neck,100,90673000,Burning sensation,Burning sensations in neck,1.0
LIPITOR.48.ann,Palpatations,80313002,Palpitations,Palpatations,100,80313002,Palpitations,Palpatations,1.0
LIPITOR.48.ann,Insomnia,193462001,Insomnia,Insomnia,100,193462001,Insomnia,Insomnia,1.0
LIPITOR.48.ann,Weight gain,8943002,Weight gain,Weight gain,100,8943002,Weight gain,Weight gain,1.0
LIPITOR.48.ann,weak all the time,13791008,Asthenia,weak all the time,100,13791008,Asthenia,weak all the time,1.0
LIPITOR.48.ann,difficulty walking,228158008,Walking disability,difficulty walking,100,228158008,Walking disability,difficulty walking,1.0
LIPITOR.48.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.591.ann,muscle cramps,55300003,Muscle cramp,muscle cramps,100,55300003,Muscle cramp,muscle cramps,1.0
LIPITOR.591.ann,tendon pain,21545007,Tenalgia,tendon pain,100,21545007,Tenalgia,tendon pain,1.0
LIPITOR.591.ann,tightened muscles in neck,16046003,Muscle rigidity,tightened muscles in neck,100,16046003,Muscle rigidity,tightened muscles in neck,1.0
LIPITOR.591.ann,acute pain,274663001,Acute pain,acute pain,100,274663001,Acute pain,acute pain,1.0
LIPITOR.591.ann,very severe pains,76948002,Severe pain,very severe pains,100,76948002,Severe pain,very severe pains,1.0
LIPITOR.591.ann,very severe cramps,55300003,Muscle cramp,very severe cramps,100,55300003,Muscle cramp,very severe cramps,1.0
LIPITOR.585.ann,swollen ankles,267039000,Swollen ankle,swollen ankles,100,267039000,Swollen ankle,swollen ankles,1.0
LIPITOR.585.ann,swollen legs,275319005,Swollen legs,swollen legs,100,275319005,Swollen legs,swollen legs,1.0
LIPITOR.585.ann,pain in my lower leg,10601006,Pain in lower limb,pain in my lower leg,100,10601006,Pain in lower limb,pain in my lower leg,1.0
LIPITOR.552.ann,left side of jaw itches,418363000,Itching of skin,left side of jaw itches,100,418363000,Itching of skin,left side of jaw itches,1.0
LIPITOR.552.ann,left shoulder tingles,95673003,Paraesthesia of upper limb,left shoulder tingles,100,95673003,Paraesthesia of upper limb,left shoulder tingles,1.0
LIPITOR.552.ann,left shoulder aches,45326000,Shoulder pain,left shoulder aches,100,45326000,Shoulder pain,left shoulder aches,1.0
LIPITOR.552.ann,left leg iliotial band syndrome,423849004,Iliotibial band friction syndrome,left leg iliotial band syndrome,100,423849004,Iliotibial band friction syndrome,left leg iliotial band syndrome,1.0
LIPITOR.234.ann,Muscle twitching,60238002,Muscle twitch,Muscle twitching,100,60238002,Muscle twitch,Muscle twitching,1.0
LIPITOR.234.ann,stiff neck,161882006,Stiff neck,stiff neck,100,161882006,Stiff neck,stiff neck,1.0
LIPITOR.234.ann,lightheadedness,386705008,Lightheadedness,lightheadedness,100,386705008,Lightheadedness,lightheadedness,1.0
LIPITOR.234.ann,always worrying,79015004,Worried,always worrying,100,79015004,Worried,always worrying,1.0
LIPITOR.234.ann,twitching,249966004,Spasmodic movement,twitching,100,249966004,Spasmodic movement,twitching,1.0
LIPITOR.234.ann,light head,386705008,Lightheadedness,light head,100,386705008,Lightheadedness,light head,1.0
LIPITOR.220.ann,iritated eyes,57676002,Arthralgia,painful inflammed joints,38,44077006,Numbness,numbness,0.2732
LIPITOR.220.ann,painful inflammed joints,57676002,Arthralgia,painful inflammed joints,100,57676002,Arthralgia,painful inflammed joints,1.0
LIPITOR.220.ann,muscle cramps,55300003,Muscle cramp,muscle cramps,100,55300003,Muscle cramp,muscle cramps,1.0
LIPITOR.220.ann,numbness,44077006,Numbness,numbness,100,44077006,Numbness,numbness,1.0
LIPITOR.220.ann,tingling,62507009,Pins and needles,tingling,100,62507009,Pins and needles,tingling,1.0
LIPITOR.220.ann,muscle spasams in face and neck,55300003,Muscle cramp,muscle spasams in face and neck,100,55300003,Muscle cramp,muscle spasams in face and neck,1.0
LIPITOR.220.ann,painful to walk,426899007,Pain provoked by walking,painful to walk,100,426899007,Pain provoked by walking,painful to walk,1.0
LIPITOR.546.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.546.ann,leg cramps,449918009,Cramp in lower leg,leg cramps,100,449918009,Cramp in lower leg,leg cramps,1.0
LIPITOR.546.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.546.ann,Insomina,193462001,Insomnia,Insomina,100,193462001,Insomnia,Insomina,1.0
LIPITOR.546.ann,abnoraml dreams,85418005,Abnormal dreams,abnoraml dreams,100,85418005,Abnormal dreams,abnoraml dreams,1.0
LIPITOR.546.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.546.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.546.ann,photosensitivity,90128006,Photosensitivity,photosensitivity,100,90128006,Photosensitivity,photosensitivity,1.0
LIPITOR.546.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.546.ann,leg cramps,449918009,Cramp in lower leg,leg cramps,100,449918009,Cramp in lower leg,leg cramps,1.0
LIPITOR.546.ann,rhinitis,70076002,Rhinitis,rhinitis,100,70076002,Rhinitis,rhinitis,1.0
LIPITOR.546.ann,bronchitis,32398004,Bronchitis,bronchitis,100,32398004,Bronchitis,bronchitis,1.0
LIPITOR.546.ann,asthma,195967001,Asthma,asthma,100,195967001,Asthma,asthma,1.0
LIPITOR.546.ann,dry skin,16386004,Dry skin,dry skin,100,16386004,Dry skin,dry skin,1.0
LIPITOR.546.ann,tinnitus (left ear),60862001,Tinnitus,tinnitus (left ear),100,60862001,Tinnitus,tinnitus (left ear),1.0
LIPITOR.546.ann,taste loss,36955009,Loss of taste,taste loss,100,36955009,Loss of taste,taste loss,1.0
LIPITOR.546.ann,dry eyes,162290004,Dry eyes,dry eyes,100,162290004,Dry eyes,dry eyes,1.0
LIPITOR.546.ann,weight gain,8943002,Weight gain,weight gain,100,8943002,Weight gain,weight gain,1.0
LIPITOR.546.ann,hypertension,38341003,Hypertension,hypertension,100,38341003,Hypertension,hypertension,1.0
LIPITOR.546.ann,tinnitus,60862001,Tinnitus,tinnitus,100,60862001,Tinnitus,tinnitus,1.0
LIPITOR.546.ann,neck hurt,81680005,Neck pain,neck hurt,100,81680005,Neck pain,neck hurt,1.0
LIPITOR.546.ann,hips hurt,49218002,Hip pain,hips hurt,100,49218002,Hip pain,hips hurt,1.0
LIPITOR.546.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.546.ann,Insomia,193462001,Insomnia,Insomia,100,193462001,Insomnia,Insomia,1.0
LIPITOR.546.ann,gained a lot of weight,8943002,Weight gain,gained a lot of weight,100,8943002,Weight gain,gained a lot of weight,1.0
LIPITOR.546.ann,sinus problems,301202006,Nasal sinus problem,sinus problems,100,301202006,Nasal sinus problem,sinus problems,1.0
LIPITOR.546.ann,high blood pressure,69791001,Increased venous pressure,high blood pressure,100,69791001,Increased venous pressure,high blood pressure,1.0
LIPITOR.546.ann,nightmares,419145002,Nightmares,nightmares,100,419145002,Nightmares,nightmares,1.0
LIPITOR.546.ann,left shoulder is almost immobile,249918006,Shoulder stiff,left shoulder is almost immobile,100,249918006,Shoulder stiff,left shoulder is almost immobile,1.0
LIPITOR.546.ann,tinnitus in my left ear,60862001,Tinnitus,tinnitus in my left ear,100,60862001,Tinnitus,tinnitus in my left ear,1.0
LIPITOR.546.ann,lost my sense of taste,36955009,Loss of taste,lost my sense of taste,100,36955009,Loss of taste,lost my sense of taste,1.0
LIPITOR.208.ann,heel pain,2733002,Heel pain,heel pain,100,2733002,Heel pain,heel pain,1.0
LIPITOR.208.ann,gastro/ent,162076009,Excessive upper gastrointestinal gas,gastro/ent,100,162076009,Excessive upper gastrointestinal gas,gastro/ent,1.0
LIPITOR.208.ann,foot pain,47933007,Foot pain,foot pain,100,47933007,Foot pain,foot pain,1.0
LIPITOR.208.ann,colitis,64226004,Colitis,colitis,100,64226004,Colitis,colitis,1.0
VOLTAREN.13.ann,allergic reaction,419076005,Allergic reaction,allergic reaction,100,419076005,Allergic reaction,allergic reaction,1.0
VOLTAREN.13.ann,itchy,418290006,Itching,itchy,100,418290006,Itching,itchy,1.0
VOLTAREN.13.ann,sore throat,162397003,Pain in throat,sore throat,100,162397003,Pain in throat,sore throat,1.0
VOLTAREN.13.ann,burning,90673000,Burning sensation,burning,100,90673000,Burning sensation,burning,1.0
VOLTAREN.13.ann,itchy,418290006,Itching,itchy,100,418290006,Itching,itchy,1.0
VOLTAREN.13.ann,numbness in tongue and gums,95359001,Mucosal numbness,numbness in tongue and gums,100,95359001,Mucosal numbness,numbness in tongue and gums,1.0
LIPITOR.1.ann,Muscle pain,68962001,Myalgia,Muscle pain,100,68962001,Myalgia,Muscle pain,1.0
LIPITOR.1.ann,leg cramps,449917004,Cramp in lower limb,leg cramps,100,449917004,Cramp in lower limb,leg cramps,1.0
LIPITOR.1.ann,fatigue,84229001,Fatigue,fatigue,100,84229001,Fatigue,fatigue,1.0
LIPITOR.1.ann,irritable,55929007,Feeling irritable,irritable,100,55929007,Feeling irritable,irritable,1.0
LIPITOR.1.ann,pain in feet,47933007,Foot pain,pain in feet,100,47933007,Foot pain,pain in feet,1.0
LIPITOR.1.ann,neuropathy,386033004,Neuropathy,neuropathy,100,386033004,Neuropathy,neuropathy,1.0
LIPITOR.397.ann,pain in my arms,102556003,Pain in upper limb,pain in my arms,100,102556003,Pain in upper limb,pain in my arms,1.0
LIPITOR.426.ann,Fatigue,84229001,Fatigue,Fatigue,100,84229001,Fatigue,Fatigue,1.0
LIPITOR.426.ann,toes acking,285365001,Pain in toe,toes acking,100,285365001,Pain in toe,toes acking,1.0
LIPITOR.426.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.426.ann,moodiness,286641001,Moody,moodiness,100,286641001,Moody,moodiness,1.0
LIPITOR.340.ann,Live damage,235856003,Liver disease,Live damage,100,235856003,Liver disease,Live damage,1.0
LIPITOR.354.ann,Tiredness,267031002,Tiredness symptom,Tiredness,100,267031002,Tiredness symptom,Tiredness,1.0
LIPITOR.354.ann,Brain fog,419723007,Mentally dull,Brain fog,100,419723007,Mentally dull,Brain fog,1.0
LIPITOR.354.ann,tiredness,267031002,Tiredness symptom,Tiredness,100,267031002,Tiredness symptom,Tiredness,1.0
LIPITOR.432.ann,muscle weariness in legs,80449002,Muscle fatigue,muscle weariness in legs,100,80449002,Muscle fatigue,muscle weariness in legs,1.0
LIPITOR.432.ann,Soreness in shoulder,45326000,Shoulder pain,Soreness in shoulder,100,45326000,Shoulder pain,Soreness in shoulder,1.0
ARTHROTEC.32.ann,severe abdominal pain,76948002,Severe pain,severe abdominal pain,100,76948002,Severe pain,severe abdominal pain,1.0
ARTHROTEC.32.ann,feeling like my stomach is full and empty at the same time,76948002,Severe pain,severe abdominal pain,30,76948002,Severe pain,severe abdominal pain,0.4252
ARTHROTEC.32.ann,bruises,125667009,Contusion,bruises,100,125667009,Contusion,bruises,1.0
LIPITOR.368.ann,calf pains,300954003,Pain in calf,calf pains,100,300954003,Pain in calf,calf pains,1.0
LIPITOR.368.ann,calf pains,300954003,Pain in calf,calf pains,100,300954003,Pain in calf,calf pains,1.0
LIPITOR.368.ann,hip was bothering,49218002,Hip pain,hip hurt,48,49218002,Hip pain,hip hurt,0.7874
LIPITOR.368.ann,walk a little funny,22325002,Abnormal gait,walk a little funny,100,22325002,Abnormal gait,walk a little funny,1.0
LIPITOR.368.ann,hip hurt,49218002,Hip pain,hip hurt,100,49218002,Hip pain,hip hurt,1.0
ARTHROTEC.26.ann,diarrhea,62315008,Diarrhoea,diarrhea,100,62315008,Diarrhoea,diarrhea,1.0
ARTHROTEC.26.ann,nausea,422587007,Nausea,nausea,100,422587007,Nausea,nausea,1.0
ARTHROTEC.26.ann,loss of apetite,79890006,Loss of appetite,loss of apetite,100,79890006,Loss of appetite,loss of apetite,1.0
ARTHROTEC.26.ann,stomach cramps,51197009,Stomach cramps,stomach cramps,100,51197009,Stomach cramps,stomach cramps,1.0
LIPITOR.181.ann,fatigued,84229001,Fatigue,fatigued,100,84229001,Fatigue,fatigued,1.0
LIPITOR.181.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.181.ann,leg cramps,449917004,Cramp in lower limb,leg cramps,100,449917004,Cramp in lower limb,leg cramps,1.0
LIPITOR.181.ann,very dark urine,167232003,Urine: dark/concentrated,very dark urine,100,167232003,Urine: dark/concentrated,very dark urine,1.0
LIPITOR.181.ann,compromising my liver,167232003,Urine: dark/concentrated,very dark urine,28,167232003,Urine: dark/concentrated,very dark urine,0.2796
LIPITOR.181.ann,leg cramps,449917004,Cramp in lower limb,leg cramps,100,449917004,Cramp in lower limb,leg cramps,1.0
LIPITOR.181.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.195.ann,PAIN IN MY KNEES,30989003,Knee pain,PAIN IN MY KNEES,100,30989003,Knee pain,PAIN IN MY KNEES,1.0
LIPITOR.195.ann,JOINT PAIN,57676002,Arthralgia,JOINT PAIN,100,57676002,Arthralgia,JOINT PAIN,1.0
LIPITOR.803.ann,tennis elbow,202855006,Lateral epicondylitis,tennis elbow,100,202855006,Lateral epicondylitis,tennis elbow,1.0
LIPITOR.803.ann,plantar fasciatis,202882003,Plantar fasciitis,plantar fasciatis,100,202882003,Plantar fasciitis,plantar fasciatis,1.0
LIPITOR.803.ann,slight neck pain,81680005,Neck pain,slight neck pain,100,81680005,Neck pain,slight neck pain,1.0
LIPITOR.817.ann,Extreme fatigue,13791008,Asthenia,Extreme fatigue,100,13791008,Asthenia,Extreme fatigue,1.0
LIPITOR.817.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.817.ann,cramping in both calves,250084002,Cramp in calf,cramping in both calves,100,250084002,Cramp in calf,cramping in both calves,1.0
LIPITOR.817.ann,memory problems,386807006,Memory impairment,memory problems,100,386807006,Memory impairment,memory problems,1.0
LIPITOR.817.ann,like Im in a fog all the time,419723007,Mentally dull,like Im in a fog all the time,100,419723007,Mentally dull,like Im in a fog all the time,1.0
LIPITOR.142.ann,joint pain,57676002,Arthralgia,joint pain,100,57676002,Arthralgia,joint pain,1.0
LIPITOR.142.ann,joint pain,57676002,Arthralgia,joint pain,100,57676002,Arthralgia,joint pain,1.0
LIPITOR.142.ann,chest spasm,281245003,Musculoskeletal chest pain,chest spasm,100,281245003,Musculoskeletal chest pain,chest spasm,1.0
LIPITOR.142.ann,Spasms,45352006,Spasm,Spasms,100,45352006,Spasm,Spasms,1.0
LIPITOR.142.ann,muscle weakness,26544005,Muscle weakness,muscle weakness,100,26544005,Muscle weakness,muscle weakness,1.0
LIPITOR.624.ann,gas,162076009,Excessive upper gastrointestinal gas,gas,100,162076009,Excessive upper gastrointestinal gas,gas,1.0
LIPITOR.630.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.156.ann,Arm stiffness,225610004,Stiff limbs,Arm stiffness,100,225610004,Stiff limbs,Arm stiffness,1.0
LIPITOR.156.ann,Dizziness,404640003,Dizziness,Dizziness,100,404640003,Dizziness,Dizziness,1.0
LIPITOR.156.ann,neurological problems,80690008,Degenerative disease of the central nervous system,neurological problems,100,80690008,Degenerative disease of the central nervous system,neurological problems,1.0
LIPITOR.156.ann,Major stiffness in shoulder,249918006,Shoulder stiff,Major stiffness in shoulder,100,249918006,Shoulder stiff,Major stiffness in shoulder,1.0
LIPITOR.618.ann,pain in foot,47933007,Foot pain,pain in foot,100,47933007,Foot pain,pain in foot,1.0
LIPITOR.618.ann,pain in knee,30989003,Knee pain,pain in knee,100,30989003,Knee pain,pain in knee,1.0
LIPITOR.619.ann,Terrible pain in shoulders,45326000,Shoulder pain,Terrible pain in shoulders,100,45326000,Shoulder pain,Terrible pain in shoulders,1.0
LIPITOR.619.ann,Terrible pain in hips,49218002,Hip pain,Terrible pain in hips,100,49218002,Hip pain,Terrible pain in hips,1.0
LIPITOR.619.ann,pain in my hip,49218002,Hip pain,pain in my hip,100,49218002,Hip pain,pain in my hip,1.0
LIPITOR.619.ann,pain in my shoulders,45326000,Shoulder pain,pain in my shoulders,100,45326000,Shoulder pain,pain in my shoulders,1.0
LIPITOR.619.ann,pain bad,22253000,Pain,pain bad,100,22253000,Pain,pain bad,1.0
LIPITOR.619.ann,extremely limits the use of my arms,45326000,Shoulder pain,Terrible pain in shoulders,39,45326000,Shoulder pain,pain in my shoulders,0.3659
LIPITOR.619.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.619.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.631.ann,leg pains,10601006,Pain in lower limb,leg pains,100,10601006,Pain in lower limb,leg pains,1.0
LIPITOR.631.ann,thigh cramps,449917004,Cramp in lower limb,thigh cramps,100,449917004,Cramp in lower limb,thigh cramps,1.0
LIPITOR.631.ann,fatique,84229001,Fatigue,fatique,100,84229001,Fatigue,fatique,1.0
LIPITOR.631.ann,shortness of breath,267036007,Dyspnoea,shortness of breath,100,267036007,Dyspnoea,shortness of breath,1.0
LIPITOR.631.ann,cannot walk,282145008,Unable to walk,cannot walk,100,282145008,Unable to walk,cannot walk,1.0
LIPITOR.631.ann,indigestion,162031009,Indigestion,indigestion,100,162031009,Indigestion,indigestion,1.0
LIPITOR.631.ann,sexual dysfunction,56925008,Sexual dysfunction,sexual dysfunction,100,56925008,Sexual dysfunction,sexual dysfunction,1.0
LIPITOR.631.ann,tired,224960004,Tired,tired,100,224960004,Tired,tired,1.0
LIPITOR.631.ann,ache all over,82991003,Generalised aches and pains,ache all over,100,82991003,Generalised aches and pains,ache all over,1.0
LIPITOR.157.ann,gas,162076009,Excessive upper gastrointestinal gas,gas,100,162076009,Excessive upper gastrointestinal gas,gas,1.0
LIPITOR.157.ann,constipation,14760008,Constipation,constipation,100,14760008,Constipation,constipation,1.0
LIPITOR.143.ann,Muscle cramping,55300003,Muscle cramp,Muscle cramping,100,55300003,Muscle cramp,Muscle cramping,1.0
LIPITOR.143.ann,fatigue,84229001,Fatigue,fatigue,100,84229001,Fatigue,fatigue,1.0
LIPITOR.143.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.143.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.816.ann,EXTREME PAIN IN SHOULDERS,76948002,Severe pain,EXTREME PAIN IN SHOULDERS,100,76948002,Severe pain,EXTREME PAIN IN SHOULDERS,1.0
LIPITOR.816.ann,EXTREME PAIN IN NECK,76948002,Severe pain,EXTREME PAIN IN NECK,100,76948002,Severe pain,EXTREME PAIN IN NECK,1.0
LIPITOR.816.ann,MEMORY LOSS,48167000,Amnesia,MEMORY LOSS,100,48167000,Amnesia,MEMORY LOSS,1.0
LIPITOR.816.ann,INABILITY TO FUNCTION,162059005,Upset stomach,SICK TO MY STOMACH,36,48167000,Amnesia,MEMORY LOSS,0.2897
LIPITOR.816.ann,ZONED OUT,48167000,Amnesia,MEMORY LOSS,30,48167000,Amnesia,MEMORY LOSS,0.2473
LIPITOR.816.ann,SICK TO MY STOMACH,162059005,Upset stomach,SICK TO MY STOMACH,100,162059005,Upset stomach,SICK TO MY STOMACH,1.0
LIPITOR.194.ann,Stomach distress,162059005,Upset stomach,Stomach distress,100,162059005,Upset stomach,Stomach distress,1.0
LIPITOR.194.ann,muscle ache,68962001,Myalgia,muscle ache,100,68962001,Myalgia,muscle ache,1.0
LIPITOR.194.ann,eye trouble,371405004,Disorder of eye,eye trouble,100,371405004,Disorder of eye,eye trouble,1.0
